method,subset,layer_band,question_idx,auc,base,ck8,delta_ck8_minus_base,slope_per_ckpt,min_checkpoint_value
RMU,retained,core_mid,750,0.9838383845006575,0.9818181823600423,0.9818181829019026,5.418603343798623e-10,6.773254179748278e-11,0.9515151527794924
RMU,retained,core_mid,764,0.8168350229359637,1.0,0.8606060667471452,-0.13939393325285476,-0.017424241656606845,0.6303030404177579
RMU,retained,core_mid,770,0.9858585866412732,1.0,0.9515151544050737,-0.048484845594926274,-0.006060605699365784,0.9515151544050737
RMU,retained,core_mid,779,0.9569023582068357,0.8787878860126842,1.0,0.1212121139873158,0.015151514248414474,0.793939395384355
RMU,retained,core_mid,798,0.7777777869894048,0.921212124824524,0.8606060689145868,-0.06060605590993717,-0.007575756988742147,0.6545454680919648
RMU,retained,core_mid,799,0.9643097649921071,1.0,1.0,0.0,0.0,0.7333333362232555
RMU,retained,core_mid,805,0.558922566247709,0.8060606122016907,0.533333339474418,-0.2727272727272727,-0.03409090909090909,0.2787878865545446
RMU,retained,core_mid,806,0.8336700403329098,0.963636364178224,0.9151515196670186,-0.04848484451120538,-0.006060605563900673,0.6666666773232547
RMU,retained,core_mid,816,0.7925926024263554,0.7636363717642698,0.6848484992980958,-0.07878787246617402,-0.009848484058271753,0.5939394083890048
RMU,retained,core_mid,817,0.9447811466876908,0.9696969709613107,0.9333333362232555,-0.03636363473805515,-0.004545454342256894,0.8727272759784351
RMU,retained,core_mid,820,0.827609432104862,0.9939393943006342,0.6121212184429169,-0.38181817585771727,-0.04772727198221466,0.6121212184429169
RMU,retained,core_mid,821,0.7730639760542398,0.9878787886012684,0.9878787880594081,-5.418603343798623e-10,-6.773254179748278e-11,0.5272727305238898
RMU,retained,core_mid,836,0.5643097696280238,0.9636363652619448,0.6303030355410143,-0.33333332972093055,-0.04166666621511632,0.2909090952439742
RMU,retained,core_mid,851,0.9259259296186043,1.0,0.8606060667471452,-0.13939393325285476,-0.017424241656606845,0.8606060667471452
RMU,retained,core_mid,852,0.9723905733739486,1.0,0.93939394029704,-0.06060605970295996,-0.007575757462869995,0.9212121237408031
RMU,retained,core_mid,853,0.9198653242202721,0.9757575772025369,0.9454545487057079,-0.030303028496828976,-0.003787878562103622,0.8606060672890056
RMU,retained,core_mid,860,0.8754208823647162,0.9333333373069763,0.7333333465186033,-0.19999999078837305,-0.02499999884854663,0.7333333465186033
RMU,retained,core_mid,861,0.9946127949338971,1.0,1.0,0.0,0.0,0.9636363658038053
RMU,retained,core_mid,869,0.9872053873659384,1.0,0.8969696976921775,-0.10303030230782251,-0.012878787788477813,0.8969696976921775
RMU,retained,core_mid,871,0.5885521953756159,0.9272727310657501,0.44848485589027404,-0.4787878751754761,-0.05984848439693451,0.38181818994608796
RMU,retained,core_mid,873,0.9380471410775425,0.787878798896616,0.9151515185832977,0.12727271968668163,0.015909089960835204,0.787878798896616
RMU,retained,core_mid,880,0.9575757592013387,1.0,0.9636363652619448,-0.03636363473805515,-0.004545454342256894,0.8909090947021138
RMU,retained,core_mid,882,0.9919191924008456,0.9818181829019026,1.0,0.018181817098097408,0.002272727137262176,0.969696971503171
RMU,retained,core_mid,884,0.9548821558253933,1.0,0.8848484873771667,-0.1151515126228333,-0.014393939077854162,0.8484848510135304
RMU,retained,core_mid,889,0.8774410816756162,0.8606060678308661,0.7696969736706126,-0.0909090941602535,-0.011363636770031688,0.7696969736706126
RMU,retained,core_mid,894,0.992592592913695,0.9939393943006342,0.9939393943006342,0.0,0.0,0.9636363647200845
RMU,retained,core_mid,900,0.9542087564564715,1.0,0.9090909145095132,-0.09090908549048682,-0.011363635686310852,0.8909090974114158
RMU,retained,core_mid,912,0.9979797981002113,0.9939393943006342,1.0,0.00606060569936584,0.00075757571242073,0.9878787886012684
RMU,retained,core_mid,924,1.0,1.0,1.0,0.0,0.0,1.0
RMU,retained,core_mid,928,0.7932659951725393,0.9818181823600423,0.8969696982340379,-0.08484848412600432,-0.01060606051575054,0.38787878914312884
RMU,retained,core_mid,933,0.9528619546480854,1.0,0.8484848542646929,-0.1515151457353071,-0.01893939321691339,0.7636363717642698
RMU,retained,core_mid,944,0.9104377143912846,0.8848484900864687,0.903030305558985,0.018181815472516294,0.0022727269340645367,0.8242424341765318
RMU,retained,core_mid,946,0.964309765835001,1.0,0.8060606143691323,-0.19393938563086766,-0.024242423203858457,0.8060606143691323
RMU,retained,core_mid,949,0.5124579196024424,1.0,0.47272728248076007,-0.52727271751924,-0.065909089689905,0.33939394571564413
RMU,retained,core_mid,961,0.9232323258212117,1.0,0.8303030355410143,-0.16969696445898574,-0.021212120557373218,0.8303030355410143
RMU,retained,core_mid,962,0.4841750938482958,0.9151515180414372,0.27878788709640506,-0.6363636309450322,-0.07954545386812903,0.27878788709640506
RMU,retained,core_mid,967,0.8006734048477326,0.8181818241422826,0.7696969742124732,-0.04848484992980939,-0.006060606241226174,0.727272732149471
RMU,retained,core_mid,971,0.9784511795549682,1.0,0.9696969709613107,-0.03030302903868931,-0.003787878629836164,0.9575757601044395
RMU,retained,core_mid,977,0.5245791322655148,0.666666669737209,0.4000000092116269,-0.26666666052558213,-0.03333333256569777,0.351515158739957
RMU,retained,core_mid,993,0.4303030331929525,0.8303030333735726,0.5757575793699785,-0.2545454540035941,-0.03181818175044926,0.2545454583384774
RMU,retained,core_mid,996,0.8397306462731025,0.9454545481638476,0.618181828477166,-0.3272727196866816,-0.0409090899608352,0.618181828477166
RMU,retained,core_mid,998,0.8410774456130135,0.951515153321353,0.9454545487057079,-0.00606060461564506,-0.0007575755769556325,0.5818181899460879
RMU,retained,core_mid,1000,0.9757575770821235,0.9939393943006342,0.9515151544050737,-0.042424239895560434,-0.005303029986945054,0.9515151544050737
RMU,retained,core_mid,1012,0.7757575821394872,0.9454545470801267,0.6969697096131064,-0.24848483746702021,-0.031060604683377527,0.5515151581980965
RMU,retained,core_mid,1014,0.9777777785604651,1.0,1.0,0.0,0.0,0.9090909118002112
RMU,retained,core_mid,1020,0.9097643133967812,0.9575757601044395,0.8181818241422826,-0.13939393596215688,-0.01742424199526961,0.8181818241422826
RMU,retained,core_mid,1031,0.8067340112093724,0.903030305558985,0.6787878860126842,-0.22424241954630075,-0.028030302443287594,0.6303030371665955
RMU,retained,core_mid,1039,0.9353535375209768,0.969696971503171,0.9757575772025369,0.00606060569936584,0.00075757571242073,0.7696969736706126
RMU,retained,core_mid,1043,0.8316498365667131,0.9939393943006342,0.8242424303835088,-0.1696969639171254,-0.021212120489640676,0.6424242496490479
RMU,retained,core_mid,1056,0.9481481505162789,1.0,0.9272727294401689,-0.07272727055983108,-0.009090908819978885,0.8969697009433399
RMU,retained,core_mid,1062,0.8000000055992244,1.0,0.654545463215221,-0.345454536784779,-0.043181817098097375,0.5939394045959819
RMU,retained,core_mid,1069,0.4680134749773777,0.9454545470801267,0.3636363717642697,-0.5818181753158569,-0.07272727191448211,0.20000000541860408
RMU,retained,core_mid,1081,0.9265993285058725,1.0,0.8727272759784351,-0.12727272402156486,-0.015909090502695608,0.8242424276742067
RMU,retained,core_mid,1087,0.8545454586395109,1.0,0.7515151603655382,-0.24848483963446177,-0.03106060495430772,0.6363636450334029
RMU,retained,core_mid,1091,0.9629629644480617,0.9757575772025369,0.9818181829019026,0.006060605699365729,0.0007575757124207161,0.8969696993177588
RMU,retained,core_mid,1093,0.7986532011417428,0.9090909123420715,0.8848484873771667,-0.024242424964904807,-0.003030303120613101,0.5454545470801266
RMU,retained,core_mid,1102,0.939393941139934,1.0,0.9575757601044395,-0.042424239895560545,-0.005303029986945068,0.7878787929361516
RMU,retained,core_mid,1109,0.7784511849735724,0.9575757601044395,0.6727272808551789,-0.2848484792492606,-0.035606059906157575,0.6121212184429169
RMU,retained,core_mid,1111,0.4276094342120971,0.9575757601044395,0.4121212222359398,-0.5454545378684996,-0.06818181723356245,0.11515151858329772
RMU,retained,core_mid,1117,0.9548821564274603,1.0,0.8060606111179699,-0.1939393888820301,-0.024242423610253763,0.8060606111179699
RMU,retained,core_mid,1126,0.6996633054632129,0.9757575772025369,0.7393939473412253,-0.23636362986131154,-0.029545453732663943,0.44242425019090825
RMU,retained,core_mid,1129,0.9609427627891,0.9939393943006342,0.8363636434078217,-0.1575757508928125,-0.019696968861601563,0.8363636434078217
RMU,retained,core_mid,1135,0.6882154921088556,0.7515151609073986,0.7939393997192383,0.042424238811839765,0.005303029851479971,0.3696969715031711
RMU,retained,core_mid,1136,0.9299663331171478,0.9878787886012684,0.9090909128839318,-0.07878787571733659,-0.009848484464667073,0.8121212200684981
RMU,retained,core_mid,1138,0.6747474804671124,0.9575757595625791,0.7757575804536994,-0.18181817910887976,-0.02272727238860997,0.5030303066427058
RMU,retained,core_mid,1146,0.7656565723997174,0.8060606105761093,0.8969697020270608,0.0909090914509515,0.011363636431368937,0.509090918302536
RMU,retained,core_mid,1147,0.9973063974669485,1.0,0.9818181829019026,-0.018181817098097408,-0.002272727137262176,0.9818181829019026
RMU,retained,core_mid,1151,0.9616161636029832,1.0,0.903030308268287,-0.09696969173171299,-0.012121211466464124,0.8727272781458768
RMU,retained,core_mid,1155,0.7521885592528065,0.6606060694564472,0.709090915593234,0.04848484613678683,0.006060605767098354,0.545454554124312
RMU,retained,core_mid,1157,0.9481481492519378,1.0,0.93939394029704,-0.06060605970295996,-0.007575757462869995,0.8969696976921775
RMU,retained,core_mid,1161,0.9528619535643644,1.0,0.8545454556291753,-0.14545454437082472,-0.01818181804635309,0.8545454556291753
RMU,retained,core_mid,1165,0.8983165019088322,0.9939393943006342,0.9939393943006342,0.0,0.0,0.7454545546661724
RMU,retained,core_mid,1169,0.5710437805965694,0.7757575858723034,0.26060606728900565,-0.5151515185832978,-0.06439393982291222,0.26060606728900565
RMU,retained,core_mid,1171,0.8585858622584681,0.8666666708209299,0.8666666686534882,-2.1674416705863564e-09,-2.7093020882329455e-10,0.6000000075860457
RMU,retained,core_mid,1172,0.9845117850135071,1.0,0.9575757590207187,-0.042424240979281325,-0.005303030122410166,0.9151515174995769
RMU,retained,core_mid,1174,0.9212121241622501,0.969696971503171,0.9151515164158561,-0.0545454550873149,-0.006818181885914362,0.8424242463978854
RMU,retained,core_mid,1179,0.8734006771535584,1.0,0.830303033915433,-0.16969696608456697,-0.02121212076057087,0.6606060689145868
RMU,retained,core_mid,1184,0.7070707150781997,0.6848484906283292,0.8242424303835088,0.13939393975517955,0.017424242469397444,0.5696969828822396
RMU,retained,core_mid,1207,0.7185185266263557,0.9393939413807608,0.6727272803133184,-0.2666666610674424,-0.0333333326334303,0.6242424341765317
RMU,retained,core_mid,1216,0.35084175581883903,0.3939393997192383,0.41818182414228267,0.024242424423044362,0.0030303030528805452,0.10303030610084533
RMU,retained,core_mid,1221,0.8498316555312186,0.8969697025689212,0.8484848537228324,-0.048484848846088724,-0.0060606061057610905,0.7818181883205068
RMU,retained,core_mid,1233,0.887542092679727,0.9636363658038053,0.8303030387921766,-0.1333333270116287,-0.016666665876453587,0.806060612743551
RMU,retained,core_mid,1253,0.611447821963917,0.9575757601044395,0.7454545595429161,-0.2121212005615234,-0.026515150070190424,0.26666667298837143
RMU,retained,core_mid,1271,0.7090909140880662,0.8000000059604645,0.521212127533826,-0.27878787842663855,-0.03484848480332982,0.49696970148520037
RMU,suppressed,early,34,0.2677248751360273,0.23809524519102915,0.2761904835700989,0.03809523837906975,0.004761904797383719,0.23809524519102915
RMU,suppressed,early,162,0.525925936774602,0.5238095351627895,0.5333333441189357,0.00952380895614624,0.00119047611951828,0.5142857253551483
RMU,suppressed,early,200,0.7037037133224427,0.7047619146960123,0.7238095334597997,0.019047618763787355,0.0023809523454734194,0.6857142950807299
RMU,suppressed,early,207,0.9767195781071981,0.9714285731315613,0.9809523820877075,0.00952380895614624,0.00119047611951828,0.9714285731315613
RMU,suppressed,early,209,0.3661375726026202,0.34285714881760737,0.39047619700431824,0.047619048186710866,0.005952381023338858,0.34285714881760737
RMU,suppressed,early,216,0.9153439202952006,0.9238095283508301,0.9047619095870427,-0.019047618763787355,-0.0023809523454734194,0.9047619095870427
RMU,suppressed,early,362,0.5576719664392017,0.5619047701358796,0.5523809611797333,-0.00952380895614624,-0.00119047611951828,0.5428571513720921
RMU,suppressed,early,373,0.9386243398227389,0.9428571437086378,0.9333333347524916,-0.00952380895614624,-0.00119047611951828,0.9142857159887041
RMU,suppressed,early,376,0.902645507596788,0.9047619095870427,0.9047619095870427,0.0,0.0,0.8952381006308965
RMU,suppressed,early,400,0.5640211791273146,0.57142858675548,0.5619047769478389,-0.009523809807641115,-0.0011904762259551394,0.5619047769478389
RMU,suppressed,early,405,0.6253968350471012,0.6095238191740854,0.6380952477455138,0.02857142857142847,0.0035714285714285587,0.6000000093664442
RMU,suppressed,early,415,0.5703703763939086,0.5809523863451822,0.571428577389036,-0.00952380895614624,-0.00119047611951828,0.5619047684328897
RMU,suppressed,early,478,0.28888889579545884,0.24761905329568043,0.29523810233388625,0.047619049038205824,0.005952381129775728,0.24761905329568043
RMU,suppressed,early,482,0.3142857228006636,0.3047619129930224,0.3142857228006636,0.00952380980764117,0.0011904762259551463,0.3047619129930224
RMU,suppressed,early,552,0.9333333356039863,0.9333333356039865,0.9333333356039865,0.0,0.0,0.9333333356039865
RMU,suppressed,early,576,0.9164021195873381,0.9047619078840529,0.9238095266478402,0.019047618763787355,0.0023809523454734194,0.9047619078840529
RMU,suppressed,early,604,0.4116402203128451,0.4095238183225904,0.4190476272787366,0.00952380895614624,0.00119047611951828,0.4095238183225904
RMU,suppressed,early,628,0.9132275157504611,0.9142857168401991,0.9142857168401991,0.0,0.0,0.9047619070325579
RMU,suppressed,early,633,0.9915343920389811,0.9904761910438538,0.9904761910438538,0.0,0.0,0.9904761910438538
RMU,suppressed,early,642,0.8804232866991134,0.8952381006308965,0.876190482718604,-0.01904761791229248,-0.00238095223903656,0.876190482718604
RMU,suppressed,early,645,0.8666666712079729,0.8666666712079729,0.8666666712079729,0.0,0.0,0.8666666712079729
RMU,suppressed,early,652,0.8349206398403834,0.8285714336803982,0.8380952426365444,0.00952380895614624,0.00119047611951828,0.819047624724252
RMU,suppressed,early,661,0.7280423394271307,0.7428571539265769,0.7238095351627896,-0.019047618763787355,-0.0023809523454734194,0.7238095351627896
RMU,suppressed,early,667,0.528042337061867,0.5428571513720921,0.5142857236521584,-0.028571427719933706,-0.0035714284649917133,0.5142857236521584
RMU,suppressed,early,672,0.3957672066158719,0.38095239145415166,0.40000001106943406,0.019047619615282396,0.0023809524519102995,0.3714285816465105
