fold,model,clf,layer,accuracy,true_accuracy,false_accuracy,precision,recall,f1,auc
1,base,AdaBoost,22,0.639763779527559,0.6535433070866141,0.6259842519685039,0.6360153256704981,0.6535433070866141,0.6446601941747573,0.703515407030814
1,base,AdaBoost,23,0.6751968503937008,0.6929133858267716,0.65748031496063,0.6692015209125475,0.6929133858267716,0.6808510638297872,0.7010974021948044
1,base,AdaBoost,24,0.6318897637795275,0.6456692913385826,0.6181102362204725,0.6283524904214559,0.6456692913385826,0.6368932038834951,0.6945098890197781
1,base,AdaBoost,25,0.6023622047244095,0.5708661417322834,0.6338582677165354,0.6092436974789915,0.5708661417322834,0.5894308943089431,0.6655868311736624
1,base,AdaBoost,26,0.5885826771653543,0.6062992125984252,0.5708661417322834,0.5855513307984791,0.6062992125984252,0.5957446808510638,0.6419337838675677
1,base,AdaBoost,27,0.6318897637795275,0.6299212598425197,0.6338582677165354,0.6324110671936759,0.6299212598425197,0.631163708086785,0.6909448818897638
1,base,AdaBoost,28,0.6358267716535433,0.65748031496063,0.6141732283464567,0.630188679245283,0.65748031496063,0.6435452793834296,0.6847448694897391
1,base,AdaBoost,29,0.6633858267716536,0.6889763779527559,0.6377952755905512,0.6554307116104869,0.6889763779527559,0.6717850287907869,0.7237274474548949
1,base,AdaBoost,30,0.6456692913385826,0.6771653543307087,0.6141732283464567,0.6370370370370371,0.6771653543307087,0.6564885496183206,0.6727013454026909
1,base,AdaBoost,31,0.6338582677165354,0.6535433070866141,0.6141732283464567,0.6287878787878788,0.6535433070866141,0.640926640926641,0.6561085622171243
1,base,AdaBoost,32,0.6181102362204725,0.6456692913385826,0.5905511811023622,0.6119402985074627,0.6456692913385826,0.6283524904214559,0.676994853989708
2,base,LR,1,0.5551181102362205,0.5511811023622047,0.5590551181102362,0.5555555555555556,0.5511811023622047,0.5533596837944664,0.5739506479012958
2,base,LR,2,0.5590551181102362,0.547244094488189,0.5708661417322834,0.5604838709677419,0.547244094488189,0.5537848605577689,0.5822741645483291
2,base,LR,3,0.5334645669291339,0.5393700787401575,0.5275590551181102,0.5330739299610895,0.5393700787401575,0.5362035225048923,0.560248620497241
2,base,LR,4,0.5374015748031497,0.5905511811023622,0.484251968503937,0.5338078291814946,0.5905511811023622,0.5607476635514018,0.556745613491227
2,base,LR,5,0.5649606299212598,0.6062992125984252,0.5236220472440944,0.56,0.6062992125984252,0.5822306238185255,0.587745675491351
2,base,LR,6,0.5492125984251969,0.5866141732283464,0.5118110236220472,0.5457875457875457,0.5866141732283464,0.5654648956356736,0.5874046748093495
2,base,LR,7,0.5492125984251969,0.5826771653543307,0.515748031496063,0.5461254612546126,0.5826771653543307,0.5638095238095238,0.5855136710273421
2,base,LR,8,0.5708661417322834,0.594488188976378,0.547244094488189,0.5676691729323309,0.594488188976378,0.5807692307692308,0.5967666935333871
2,base,LR,9,0.594488188976378,0.65748031496063,0.531496062992126,0.583916083916084,0.65748031496063,0.6185185185185185,0.6114297228594456
