method,ck,fold,clf,layer,accuracy,true_accuracy,false_accuracy,precision,recall,f1,auc
RR,7,1,AdaBoost,8,0.5452755905511811,0.5551181102362205,0.5354330708661418,0.5444015444015444,0.5551181102362205,0.5497076023391813,0.5823051646103292
RR,7,1,AdaBoost,9,0.5669291338582677,0.5866141732283464,0.547244094488189,0.5643939393939394,0.5866141732283464,0.5752895752895753,0.5950306900613801
RR,7,1,AdaBoost,10,0.5098425196850394,0.48031496062992124,0.5393700787401575,0.5104602510460251,0.48031496062992124,0.4949290060851927,0.5226842953685907
RR,7,1,AdaBoost,11,0.5590551181102362,0.5393700787401575,0.5787401574803149,0.5614754098360656,0.5393700787401575,0.5502008032128514,0.5613413726827453
RR,7,1,AdaBoost,12,0.5374015748031497,0.515748031496063,0.5590551181102362,0.5390946502057613,0.515748031496063,0.5271629778672032,0.5347045694091388
RR,7,1,AdaBoost,13,0.4881889763779528,0.4921259842519685,0.484251968503937,0.48828125,0.4921259842519685,0.49019607843137253,0.4945517391034782
RR,7,1,AdaBoost,14,0.5433070866141733,0.5196850393700787,0.5669291338582677,0.5454545454545454,0.5196850393700787,0.532258064516129,0.5501426002852006
RR,7,1,AdaBoost,15,0.531496062992126,0.5748031496062992,0.4881889763779528,0.5289855072463768,0.5748031496062992,0.5509433962264151,0.5388973277946556
RR,7,1,AdaBoost,16,0.5413385826771654,0.594488188976378,0.4881889763779528,0.5373665480427047,0.594488188976378,0.5644859813084112,0.5462985925971852
RR,7,1,AdaBoost,17,0.5236220472440944,0.5275590551181102,0.5196850393700787,0.5234375,0.5275590551181102,0.5254901960784314,0.5565286130572261
RR,7,1,AdaBoost,18,0.5374015748031497,0.5433070866141733,0.531496062992126,0.5369649805447471,0.5433070866141733,0.5401174168297456,0.5316898133796267
RR,7,1,AdaBoost,19,0.5354330708661418,0.531496062992126,0.5393700787401575,0.5357142857142857,0.531496062992126,0.5335968379446641,0.542741335482671
RR,7,1,AdaBoost,20,0.5393700787401575,0.5551181102362205,0.5236220472440944,0.5381679389312977,0.5551181102362205,0.5465116279069767,0.5657976315952632
RR,7,1,AdaBoost,21,0.5393700787401575,0.5196850393700787,0.5590551181102362,0.5409836065573771,0.5196850393700787,0.5301204819277109,0.5589311178622357
RR,7,1,AdaBoost,22,0.5413385826771654,0.5354330708661418,0.547244094488189,0.5418326693227091,0.5354330708661418,0.5386138613861386,0.5402148304296608
RR,7,1,AdaBoost,23,0.5570866141732284,0.531496062992126,0.5826771653543307,0.5601659751037344,0.531496062992126,0.5454545454545454,0.5360065720131441
RR,7,1,AdaBoost,24,0.5334645669291339,0.5196850393700787,0.547244094488189,0.5344129554655871,0.5196850393700787,0.5269461077844312,0.533999317998636
RR,7,1,AdaBoost,25,0.5393700787401575,0.5275590551181102,0.5511811023622047,0.5403225806451613,0.5275590551181102,0.5338645418326693,0.5425398350796702
RR,7,1,AdaBoost,26,0.5433070866141733,0.547244094488189,0.5393700787401575,0.54296875,0.547244094488189,0.5450980392156862,0.5480733461466922
RR,7,1,AdaBoost,27,0.5413385826771654,0.5433070866141733,0.5393700787401575,0.5411764705882353,0.5433070866141733,0.5422396856581533,0.564007378014756
RR,7,1,AdaBoost,28,0.5216535433070866,0.5590551181102362,0.484251968503937,0.5201465201465202,0.5590551181102362,0.538899430740038,0.5405945811891624
RR,7,1,AdaBoost,29,0.5039370078740157,0.5275590551181102,0.48031496062992124,0.5037593984962406,0.5275590551181102,0.5153846153846153,0.5218317936635873
RR,7,1,AdaBoost,30,0.5433070866141733,0.5078740157480315,0.5787401574803149,0.5466101694915254,0.5078740157480315,0.5265306122448979,0.5428420856841714
RR,7,1,AdaBoost,31,0.5354330708661418,0.5433070866141733,0.5275590551181102,0.5348837209302325,0.5433070866141733,0.5390625,0.5382850765701531
RR,7,1,AdaBoost,32,0.5196850393700787,0.5078740157480315,0.531496062992126,0.5201612903225806,0.5078740157480315,0.5139442231075697,0.5491118482236965
RR,7,2,LR,1,0.5590551181102362,0.5393700787401575,0.5787401574803149,0.5614754098360656,0.5393700787401575,0.5502008032128514,0.5824601649203298
RR,7,2,LR,2,0.5649606299212598,0.5826771653543307,0.547244094488189,0.5627376425855514,0.5826771653543307,0.5725338491295938,0.5860251720503441
RR,7,2,LR,3,0.5295275590551181,0.5669291338582677,0.4921259842519685,0.5274725274725275,0.5669291338582677,0.5464895635673624,0.55499410998822
RR,7,2,LR,4,0.5354330708661418,0.6062992125984252,0.4645669291338583,0.5310344827586206,0.6062992125984252,0.5661764705882353,0.5538316076632153
RR,7,2,LR,5,0.5551181102362205,0.610236220472441,0.5,0.549645390070922,0.610236220472441,0.5783582089552238,0.5901791803583607
RR,7,2,LR,6,0.5570866141732284,0.5669291338582677,0.547244094488189,0.555984555984556,0.5669291338582677,0.5614035087719298,0.5828011656023311
RR,7,2,LR,7,0.562992125984252,0.6141732283464567,0.5118110236220472,0.5571428571428572,0.6141732283464567,0.5842696629213483,0.5808326616653233
RR,7,2,LR,8,0.5846456692913385,0.5787401574803149,0.5905511811023622,0.5856573705179283,0.5787401574803149,0.5821782178217821,0.6050592101184202
RR,7,2,LR,9,0.5787401574803149,0.6062992125984252,0.5511811023622047,0.5746268656716418,0.6062992125984252,0.5900383141762452,0.6006882013764028
RR,7,2,LR,10,0.5964566929133859,0.6062992125984252,0.5866141732283464,0.5945945945945946,0.6062992125984252,0.6003898635477583,0.6115692231384463
RR,7,2,LR,11,0.562992125984252,0.562992125984252,0.562992125984252,0.562992125984252,0.562992125984252,0.562992125984252,0.5865211730423461
RR,7,2,LR,12,0.5787401574803149,0.5748031496062992,0.5826771653543307,0.5793650793650794,0.5748031496062992,0.5770750988142292,0.5976346952693905
RR,7,2,LR,13,0.5885826771653543,0.5787401574803149,0.5984251968503937,0.5903614457831325,0.5787401574803149,0.584493041749503,0.6178157356314713
RR,7,2,LR,14,0.5708661417322834,0.5669291338582677,0.5748031496062992,0.5714285714285714,0.5669291338582677,0.5691699604743083,0.5986731973463947
RR,7,2,LR,15,0.5610236220472441,0.5551181102362205,0.5669291338582677,0.5617529880478087,0.5551181102362205,0.5584158415841585,0.5950926901853804
RR,7,2,LR,16,0.5511811023622047,0.5433070866141733,0.5590551181102362,0.552,0.5433070866141733,0.5476190476190477,0.5949066898133796
RR,7,2,LR,17,0.5649606299212598,0.5511811023622047,0.5787401574803149,0.5668016194331984,0.5511811023622047,0.5588822355289421,0.608748217496435
RR,7,2,LR,18,0.6082677165354331,0.6141732283464567,0.6023622047244095,0.6070038910505836,0.6141732283464567,0.6105675146771037,0.6324787649575299
RR,7,2,LR,19,0.610236220472441,0.6299212598425197,0.5905511811023622,0.6060606060606061,0.6299212598425197,0.6177606177606177,0.6374542749085498
RR,7,2,LR,20,0.5905511811023622,0.6220472440944882,0.5590551181102362,0.5851851851851851,0.6220472440944882,0.6030534351145038,0.6269452538905077
RR,7,2,LR,21,0.6062992125984252,0.6062992125984252,0.6062992125984252,0.6062992125984252,0.6062992125984252,0.6062992125984252,0.6352842705685411
RR,7,2,LR,22,0.6043307086614174,0.6062992125984252,0.6023622047244095,0.6039215686274509,0.6062992125984252,0.6051080550098232,0.643235786471573
RR,7,2,LR,23,0.6023622047244095,0.610236220472441,0.594488188976378,0.6007751937984496,0.610236220472441,0.60546875,0.6371752743505487
RR,7,2,LR,24,0.59251968503937,0.5708661417322834,0.6141732283464567,0.5967078189300411,0.5708661417322834,0.5835010060362174,0.6340287680575362
RR,7,2,LR,25,0.5787401574803149,0.562992125984252,0.594488188976378,0.5813008130081301,0.562992125984252,0.572,0.6192882385764771
RR,7,2,LR,26,0.5767716535433071,0.5905511811023622,0.562992125984252,0.5747126436781609,0.5905511811023622,0.5825242718446602,0.6230547461094922
RR,7,2,LR,27,0.5964566929133859,0.594488188976378,0.5984251968503937,0.5968379446640316,0.594488188976378,0.5956607495069034,0.6290377580755162
RR,7,2,LR,28,0.5846456692913385,0.5787401574803149,0.5905511811023622,0.5856573705179283,0.5787401574803149,0.5821782178217821,0.6233647467294934
RR,7,2,LR,29,0.5984251968503937,0.5866141732283464,0.610236220472441,0.6008064516129032,0.5866141732283464,0.5936254980079682,0.6348502697005395
RR,7,2,LR,30,0.5846456692913385,0.6062992125984252,0.562992125984252,0.5811320754716981,0.6062992125984252,0.5934489402697495,0.6396242792485585
RR,7,2,LR,31,0.6003937007874016,0.6062992125984252,0.594488188976378,0.5992217898832685,0.6062992125984252,0.6027397260273972,0.6253797507595015
RR,7,2,LR,32,0.5688976377952756,0.5748031496062992,0.562992125984252,0.5680933852140078,0.5748031496062992,0.5714285714285714,0.602982205964412
RR,7,2,RF,1,0.5787401574803149,0.5787401574803149,0.5787401574803149,0.5787401574803149,0.5787401574803149,0.5787401574803149,0.5895514291028582
RR,7,2,RF,2,0.562992125984252,0.562992125984252,0.562992125984252,0.562992125984252,0.562992125984252,0.562992125984252,0.5944029388058776
RR,7,2,RF,3,0.5748031496062992,0.531496062992126,0.6181102362204725,0.5818965517241379,0.531496062992126,0.5555555555555556,0.581003162006324
RR,7,2,RF,4,0.5433070866141733,0.562992125984252,0.5236220472440944,0.5416666666666666,0.562992125984252,0.5521235521235521,0.5684171368342736
RR,7,2,RF,5,0.5413385826771654,0.531496062992126,0.5511811023622047,0.5421686746987951,0.531496062992126,0.536779324055666,0.5744853989707979
RR,7,2,RF,6,0.5748031496062992,0.5354330708661418,0.6141732283464567,0.5811965811965812,0.5354330708661418,0.5573770491803278,0.6126387252774506
RR,7,2,RF,7,0.5688976377952756,0.5236220472440944,0.6141732283464567,0.5757575757575758,0.5236220472440944,0.5484536082474227,0.5975261950523901
RR,7,2,RF,8,0.5570866141732284,0.515748031496063,0.5984251968503937,0.5622317596566524,0.515748031496063,0.5379876796714579,0.5955499410998821
RR,7,2,RF,9,0.5531496062992126,0.5196850393700787,0.5866141732283464,0.5569620253164557,0.5196850393700787,0.5376782077393075,0.5784301568603137
RR,7,2,RF,10,0.5295275590551181,0.49606299212598426,0.562992125984252,0.5316455696202531,0.49606299212598426,0.5132382892057027,0.5420283340566681
RR,7,2,RF,11,0.5374015748031497,0.5,0.5748031496062992,0.5404255319148936,0.5,0.5194274028629857,0.5476470952941906
RR,7,2,RF,12,0.5236220472440944,0.5196850393700787,0.5275590551181102,0.5238095238095238,0.5196850393700787,0.5217391304347826,0.5572571145142291
RR,7,2,RF,13,0.5452755905511811,0.5236220472440944,0.5669291338582677,0.5473251028806584,0.5236220472440944,0.5352112676056338,0.5806544113088226
RR,7,2,RF,14,0.547244094488189,0.5039370078740157,0.5905511811023622,0.5517241379310345,0.5039370078740157,0.5267489711934157,0.5709281418562838
RR,7,2,RF,15,0.5354330708661418,0.5433070866141733,0.5275590551181102,0.5348837209302325,0.5433070866141733,0.5390625,0.5717108934217868
RR,7,2,RF,16,0.562992125984252,0.5551181102362205,0.5708661417322834,0.564,0.5551181102362205,0.5595238095238095,0.5907991815983632
RR,7,2,RF,17,0.5374015748031497,0.5590551181102362,0.515748031496063,0.5358490566037736,0.5590551181102362,0.5472061657032755,0.5699283898567797
RR,7,2,RF,18,0.5374015748031497,0.562992125984252,0.5118110236220472,0.5355805243445693,0.562992125984252,0.5489443378119002,0.5600083700167401
RR,7,2,RF,19,0.5708661417322834,0.5748031496062992,0.5669291338582677,0.5703125,0.5748031496062992,0.5725490196078431,0.5920856841713684
RR,7,2,RF,20,0.5492125984251969,0.5551181102362205,0.5433070866141733,0.5486381322957199,0.5551181102362205,0.5518590998043053,0.5939921879843759
RR,7,2,RF,21,0.5452755905511811,0.5393700787401575,0.5511811023622047,0.545816733067729,0.5393700787401575,0.5425742574257426,0.5656658813317627
RR,7,2,RF,22,0.5531496062992126,0.5354330708661418,0.5708661417322834,0.5551020408163265,0.5354330708661418,0.5450901803607214,0.5611863723727447
RR,7,2,RF,23,0.5610236220472441,0.5590551181102362,0.562992125984252,0.5612648221343873,0.5590551181102362,0.5601577909270217,0.5747953995907993
RR,7,2,RF,24,0.5531496062992126,0.5433070866141733,0.562992125984252,0.5542168674698795,0.5433070866141733,0.5487077534791253,0.5838396676793354
RR,7,2,RF,25,0.562992125984252,0.5551181102362205,0.5708661417322834,0.564,0.5551181102362205,0.5595238095238095,0.5777791555583112
RR,7,2,RF,26,0.5492125984251969,0.562992125984252,0.5354330708661418,0.5478927203065134,0.562992125984252,0.5553398058252427,0.5766709033418067
RR,7,2,RF,27,0.5452755905511811,0.5708661417322834,0.5196850393700787,0.5430711610486891,0.5708661417322834,0.5566218809980806,0.5657976315952632
RR,7,2,RF,28,0.5649606299212598,0.5669291338582677,0.562992125984252,0.5647058823529412,0.5669291338582677,0.5658153241650294,0.5660223820447641
RR,7,2,RF,29,0.5669291338582677,0.5905511811023622,0.5433070866141733,0.5639097744360902,0.5905511811023622,0.5769230769230769,0.5752681505363011
RR,7,2,RF,30,0.5708661417322834,0.562992125984252,0.5787401574803149,0.572,0.562992125984252,0.5674603174603174,0.5806699113398226
RR,7,2,RF,31,0.5413385826771654,0.5511811023622047,0.531496062992126,0.5405405405405406,0.5511811023622047,0.5458089668615984,0.5720208940417881
RR,7,2,RF,32,0.5551181102362205,0.5787401574803149,0.531496062992126,0.5526315789473685,0.5787401574803149,0.5653846153846154,0.5798019096038192
RR,7,2,AdaBoost,1,0.531496062992126,0.5039370078740157,0.5590551181102362,0.5333333333333333,0.5039370078740157,0.5182186234817814,0.5474300948601898
RR,7,2,AdaBoost,2,0.5216535433070866,0.4881889763779528,0.5551181102362205,0.5232067510548524,0.4881889763779528,0.505091649694501,0.5496000992001984
RR,7,2,AdaBoost,3,0.5354330708661418,0.5433070866141733,0.5275590551181102,0.5348837209302325,0.5433070866141733,0.5390625,0.546500093000186
RR,7,2,AdaBoost,4,0.5255905511811023,0.5393700787401575,0.5118110236220472,0.524904214559387,0.5393700787401575,0.5320388349514563,0.5597836195672392
RR,7,2,AdaBoost,5,0.5551181102362205,0.6023622047244095,0.5078740157480315,0.5503597122302158,0.6023622047244095,0.575187969924812,0.5856841713683427
RR,7,2,AdaBoost,6,0.5295275590551181,0.562992125984252,0.49606299212598426,0.5276752767527675,0.562992125984252,0.5447619047619048,0.5523823547647095
RR,7,2,AdaBoost,7,0.5078740157480315,0.5118110236220472,0.5039370078740157,0.5078125,0.5118110236220472,0.5098039215686274,0.5429583359166719
RR,7,2,AdaBoost,8,0.5787401574803149,0.5905511811023622,0.5669291338582677,0.5769230769230769,0.5905511811023622,0.5836575875486382,0.5814681629363259
RR,7,2,AdaBoost,9,0.5255905511811023,0.5039370078740157,0.547244094488189,0.5267489711934157,0.5039370078740157,0.5150905432595574,0.5368280736561473
RR,7,2,AdaBoost,10,0.5570866141732284,0.5354330708661418,0.5787401574803149,0.5596707818930041,0.5354330708661418,0.5472837022132797,0.5724238948477898
RR,7,2,AdaBoost,11,0.5511811023622047,0.5196850393700787,0.5826771653543307,0.5546218487394958,0.5196850393700787,0.5365853658536586,0.5559086118172236
RR,7,2,AdaBoost,12,0.5492125984251969,0.5669291338582677,0.531496062992126,0.5475285171102662,0.5669291338582677,0.5570599613152805,0.5512973525947052
RR,7,2,AdaBoost,13,0.5433070866141733,0.5511811023622047,0.5354330708661418,0.5426356589147286,0.5511811023622047,0.546875,0.5377813255626511
RR,7,2,AdaBoost,14,0.5118110236220472,0.49606299212598426,0.5275590551181102,0.5121951219512195,0.49606299212598426,0.504,0.5382230764461529
RR,7,2,AdaBoost,15,0.5098425196850394,0.515748031496063,0.5039370078740157,0.5097276264591439,0.515748031496063,0.512720156555773,0.5109352718705438
RR,7,2,AdaBoost,16,0.562992125984252,0.5787401574803149,0.547244094488189,0.5610687022900763,0.5787401574803149,0.5697674418604651,0.5663091326182652
RR,7,2,AdaBoost,17,0.5669291338582677,0.5551181102362205,0.5787401574803149,0.5685483870967742,0.5551181102362205,0.5617529880478087,0.5755704011408023
RR,7,2,AdaBoost,18,0.5669291338582677,0.5787401574803149,0.5551181102362205,0.5653846153846154,0.5787401574803149,0.5719844357976653,0.5793524087048174
RR,7,2,AdaBoost,19,0.5492125984251969,0.547244094488189,0.5511811023622047,0.549407114624506,0.547244094488189,0.5483234714003945,0.5683938867877735
RR,7,2,AdaBoost,20,0.5177165354330708,0.5039370078740157,0.531496062992126,0.5182186234817814,0.5039370078740157,0.5109780439121756,0.5380990761981523
RR,7,2,AdaBoost,21,0.5275590551181102,0.4921259842519685,0.562992125984252,0.5296610169491526,0.4921259842519685,0.5102040816326531,0.5531418562837125
RR,7,2,AdaBoost,22,0.5433070866141733,0.5354330708661418,0.5511811023622047,0.544,0.5354330708661418,0.5396825396825397,0.5765624031248062
RR,7,2,AdaBoost,23,0.5413385826771654,0.5393700787401575,0.5433070866141733,0.541501976284585,0.5393700787401575,0.5404339250493096,0.5787014074028148
RR,7,2,AdaBoost,24,0.547244094488189,0.5787401574803149,0.515748031496063,0.5444444444444444,0.5787401574803149,0.5610687022900763,0.5530566061132123
RR,7,2,AdaBoost,25,0.5255905511811023,0.5236220472440944,0.5275590551181102,0.525691699604743,0.5236220472440944,0.52465483234714,0.5276520553041105
RR,7,2,AdaBoost,26,0.531496062992126,0.5433070866141733,0.5196850393700787,0.5307692307692308,0.5433070866141733,0.5369649805447471,0.5679831359662719
RR,7,2,AdaBoost,27,0.5354330708661418,0.5078740157480315,0.562992125984252,0.5375,0.5078740157480315,0.5222672064777328,0.5491583483166966
RR,7,2,AdaBoost,28,0.5236220472440944,0.5275590551181102,0.5196850393700787,0.5234375,0.5275590551181102,0.5254901960784314,0.5182202864405728
RR,7,2,AdaBoost,29,0.5551181102362205,0.5748031496062992,0.5354330708661418,0.553030303030303,0.5748031496062992,0.5637065637065637,0.5815534131068262
RR,7,2,AdaBoost,30,0.5551181102362205,0.5708661417322834,0.5393700787401575,0.5534351145038168,0.5708661417322834,0.562015503875969,0.5645111290222581
RR,7,2,AdaBoost,31,0.5295275590551181,0.5236220472440944,0.5354330708661418,0.5298804780876494,0.5236220472440944,0.5267326732673268,0.5326353152706306
RR,7,2,AdaBoost,32,0.5098425196850394,0.5039370078740157,0.515748031496063,0.5099601593625498,0.5039370078740157,0.5069306930693069,0.5129657759315519
RR,7,3,LR,1,0.5649606299212598,0.5511811023622047,0.5787401574803149,0.5668016194331984,0.5511811023622047,0.5588822355289421,0.5750821501643002
RR,7,3,LR,2,0.5255905511811023,0.515748031496063,0.5354330708661418,0.5261044176706827,0.515748031496063,0.5208747514910537,0.5575826151652304
RR,7,3,LR,3,0.5492125984251969,0.5236220472440944,0.5748031496062992,0.5518672199170125,0.5236220472440944,0.5373737373737374,0.5612251224502449
RR,7,3,LR,4,0.5649606299212598,0.5787401574803149,0.5511811023622047,0.5632183908045977,0.5787401574803149,0.570873786407767,0.5737181474362948
RR,7,3,LR,5,0.5570866141732284,0.5590551181102362,0.5551181102362205,0.5568627450980392,0.5590551181102362,0.5579567779960707,0.5899776799553599
RR,7,3,LR,6,0.5688976377952756,0.562992125984252,0.5748031496062992,0.5697211155378487,0.562992125984252,0.5663366336633663,0.6002387004774009
RR,7,3,LR,7,0.5767716535433071,0.5748031496062992,0.5787401574803149,0.5770750988142292,0.5748031496062992,0.5759368836291914,0.619737739475479
RR,7,3,LR,8,0.6003937007874016,0.6023622047244095,0.5984251968503937,0.6,0.6023622047244095,0.6011787819253438,0.6101432202864405
RR,7,3,LR,9,0.5728346456692913,0.5748031496062992,0.5708661417322834,0.5725490196078431,0.5748031496062992,0.5736738703339882,0.6016182032364064
RR,7,3,LR,10,0.5885826771653543,0.6062992125984252,0.5708661417322834,0.5855513307984791,0.6062992125984252,0.5957446808510638,0.6205592411184822
RR,7,3,LR,11,0.5826771653543307,0.5984251968503937,0.5669291338582677,0.5801526717557252,0.5984251968503937,0.5891472868217055,0.608004216008432
RR,7,3,LR,12,0.562992125984252,0.5748031496062992,0.5511811023622047,0.5615384615384615,0.5748031496062992,0.5680933852140078,0.5943951887903776
RR,7,3,LR,13,0.594488188976378,0.6220472440944882,0.5669291338582677,0.5895522388059702,0.6220472440944882,0.6053639846743295,0.5998511997023994
RR,7,3,LR,14,0.5826771653543307,0.5905511811023622,0.5748031496062992,0.5813953488372093,0.5905511811023622,0.5859375,0.610763221526443
RR,7,3,LR,15,0.5866141732283464,0.5511811023622047,0.6220472440944882,0.5932203389830508,0.5511811023622047,0.5714285714285714,0.6067177134354268
RR,7,3,LR,16,0.5787401574803149,0.5511811023622047,0.6062992125984252,0.5833333333333334,0.5511811023622047,0.5668016194331984,0.5924421848843697
RR,7,3,LR,17,0.5826771653543307,0.5984251968503937,0.5669291338582677,0.5801526717557252,0.5984251968503937,0.5891472868217055,0.5926126852253705
RR,7,3,LR,18,0.5905511811023622,0.6062992125984252,0.5748031496062992,0.5877862595419847,0.6062992125984252,0.5968992248062015,0.6091512183024367
RR,7,3,LR,19,0.5728346456692913,0.5826771653543307,0.562992125984252,0.5714285714285714,0.5826771653543307,0.5769980506822612,0.5988281976563953
RR,7,3,LR,20,0.59251968503937,0.6062992125984252,0.5787401574803149,0.5900383141762452,0.6062992125984252,0.5980582524271845,0.6006882013764028
RR,7,3,LR,21,0.6062992125984252,0.6417322834645669,0.5708661417322834,0.5992647058823529,0.6417322834645669,0.6197718631178707,0.6153822307644615
RR,7,3,LR,22,0.5787401574803149,0.6023622047244095,0.5551181102362205,0.575187969924812,0.6023622047244095,0.5884615384615385,0.6099262198524397
RR,7,3,LR,23,0.59251968503937,0.6181102362204725,0.5669291338582677,0.5880149812734082,0.6181102362204725,0.6026871401151631,0.617722735445471
RR,7,3,LR,24,0.5669291338582677,0.594488188976378,0.5393700787401575,0.5634328358208955,0.594488188976378,0.578544061302682,0.591760183520367
RR,7,3,LR,25,0.5728346456692913,0.5984251968503937,0.547244094488189,0.5692883895131086,0.5984251968503937,0.5834932821497121,0.5957436914873829
RR,7,3,LR,26,0.5787401574803149,0.6181102362204725,0.5393700787401575,0.572992700729927,0.6181102362204725,0.5946969696969697,0.5853741707483415
RR,7,3,LR,27,0.5669291338582677,0.6023622047244095,0.531496062992126,0.5625,0.6023622047244095,0.5817490494296578,0.6028892057784115
RR,7,3,LR,28,0.5708661417322834,0.562992125984252,0.5787401574803149,0.572,0.562992125984252,0.5674603174603174,0.5991226982453965
RR,7,3,LR,29,0.562992125984252,0.5905511811023622,0.5354330708661418,0.5597014925373134,0.5905511811023622,0.5747126436781609,0.5889391778783557
RR,7,3,LR,30,0.5807086614173228,0.5984251968503937,0.562992125984252,0.5779467680608364,0.5984251968503937,0.5880077369439072,0.5936821873643746
RR,7,3,LR,31,0.5413385826771654,0.5708661417322834,0.5118110236220472,0.5390334572490706,0.5708661417322834,0.5544933078393881,0.5728811457622915
RR,7,3,LR,32,0.5531496062992126,0.594488188976378,0.5118110236220472,0.5490909090909091,0.594488188976378,0.5708884688090737,0.5474765949531899
RR,7,3,RF,1,0.5570866141732284,0.5196850393700787,0.594488188976378,0.5617021276595745,0.5196850393700787,0.5398773006134969,0.5825841651683303
RR,7,3,RF,2,0.5708661417322834,0.5196850393700787,0.6220472440944882,0.5789473684210527,0.5196850393700787,0.5477178423236515,0.5973401946803893
RR,7,3,RF,3,0.5590551181102362,0.5354330708661418,0.5826771653543307,0.5619834710743802,0.5354330708661418,0.5483870967741935,0.5856454212908426
RR,7,3,RF,4,0.5570866141732284,0.49606299212598426,0.6181102362204725,0.5650224215246636,0.49606299212598426,0.5283018867924528,0.6007502015004031
RR,7,3,RF,5,0.562992125984252,0.5118110236220472,0.6141732283464567,0.5701754385964912,0.5118110236220472,0.5394190871369294,0.5931086862173724
RR,7,3,RF,6,0.5905511811023622,0.515748031496063,0.6653543307086615,0.6064814814814815,0.515748031496063,0.5574468085106383,0.6270925041850084
RR,7,3,RF,7,0.5669291338582677,0.5511811023622047,0.5826771653543307,0.5691056910569106,0.5511811023622047,0.56,0.6148552297104595
RR,7,3,RF,8,0.5826771653543307,0.6023622047244095,0.562992125984252,0.5795454545454546,0.6023622047244095,0.5907335907335908,0.5967046934093868
RR,7,3,RF,9,0.5354330708661418,0.4881889763779528,0.5826771653543307,0.5391304347826087,0.4881889763779528,0.512396694214876,0.5631083762167525
RR,7,3,RF,10,0.5334645669291339,0.5196850393700787,0.547244094488189,0.5344129554655871,0.5196850393700787,0.5269461077844312,0.5368745737491475
RR,7,3,RF,11,0.531496062992126,0.5708661417322834,0.4921259842519685,0.5291970802919708,0.5708661417322834,0.5492424242424242,0.5434000868001736
RR,7,3,RF,12,0.5413385826771654,0.5708661417322834,0.5118110236220472,0.5390334572490706,0.5708661417322834,0.5544933078393881,0.5453763407526816
RR,7,3,RF,13,0.5393700787401575,0.5669291338582677,0.5118110236220472,0.5373134328358209,0.5669291338582677,0.5517241379310345,0.5506618513237027
RR,7,3,RF,14,0.5570866141732284,0.5984251968503937,0.515748031496063,0.5527272727272727,0.5984251968503937,0.5746691871455577,0.5516771033542067
RR,7,3,RF,15,0.547244094488189,0.5708661417322834,0.5236220472440944,0.5451127819548872,0.5708661417322834,0.5576923076923077,0.550747101494203
RR,7,3,RF,16,0.5255905511811023,0.5393700787401575,0.5118110236220472,0.524904214559387,0.5393700787401575,0.5320388349514563,0.5513826027652056
RR,7,3,RF,17,0.5196850393700787,0.5039370078740157,0.5354330708661418,0.5203252032520326,0.5039370078740157,0.512,0.5519096038192076
RR,7,3,RF,18,0.5216535433070866,0.5748031496062992,0.468503937007874,0.5195729537366548,0.5748031496062992,0.5457943925233645,0.5179955359910721
RR,7,3,RF,19,0.5354330708661418,0.5354330708661418,0.5354330708661418,0.5354330708661418,0.5354330708661418,0.5354330708661418,0.5437100874201748
RR,7,3,RF,20,0.5433070866141733,0.5708661417322834,0.515748031496063,0.5410447761194029,0.5708661417322834,0.5555555555555556,0.5488870977741955
RR,7,3,RF,21,0.5334645669291339,0.5590551181102362,0.5078740157480315,0.5318352059925093,0.5590551181102362,0.54510556621881,0.5499565999131999
RR,7,3,RF,22,0.515748031496063,0.5196850393700787,0.5118110236220472,0.515625,0.5196850393700787,0.5176470588235295,0.5273188046376093
RR,7,3,RF,23,0.5255905511811023,0.5236220472440944,0.5275590551181102,0.525691699604743,0.5236220472440944,0.52465483234714,0.5295353090706182
RR,7,3,RF,24,0.5216535433070866,0.5354330708661418,0.5078740157480315,0.5210727969348659,0.5354330708661418,0.5281553398058253,0.547763345526691
RR,7,3,RF,25,0.5059055118110236,0.515748031496063,0.49606299212598426,0.5057915057915058,0.515748031496063,0.5107212475633528,0.5190805381610764
RR,7,3,RF,26,0.5374015748031497,0.5236220472440944,0.5511811023622047,0.5384615384615384,0.5236220472440944,0.530938123752495,0.5270320540641082
RR,7,3,RF,27,0.5511811023622047,0.5590551181102362,0.5433070866141733,0.5503875968992248,0.5590551181102362,0.5546875,0.5406488312976627
RR,7,3,RF,28,0.5275590551181102,0.5118110236220472,0.5433070866141733,0.5284552845528455,0.5118110236220472,0.52,0.5421988343976689
RR,7,3,RF,29,0.531496062992126,0.5511811023622047,0.5118110236220472,0.5303030303030303,0.5511811023622047,0.5405405405405406,0.5271715543431087
RR,7,3,RF,30,0.5236220472440944,0.5078740157480315,0.5393700787401575,0.524390243902439,0.5078740157480315,0.516,0.5266523033046067
RR,7,3,RF,31,0.5177165354330708,0.5275590551181102,0.5078740157480315,0.5173745173745173,0.5275590551181102,0.5224171539961013,0.5257068014136028
RR,7,3,RF,32,0.531496062992126,0.5236220472440944,0.5393700787401575,0.532,0.5236220472440944,0.5277777777777778,0.549259098518197
RR,7,3,AdaBoost,1,0.5255905511811023,0.5039370078740157,0.547244094488189,0.5267489711934157,0.5039370078740157,0.5150905432595574,0.5643251286502573
RR,7,3,AdaBoost,2,0.5590551181102362,0.547244094488189,0.5708661417322834,0.5604838709677419,0.547244094488189,0.5537848605577689,0.5637671275342551
