method,ck,fold,probe_type,clf,n_train,n_val,n_test,best_layer,accuracy,true_accuracy,false_accuracy,precision,recall,f1,auc,tp,fn,tn,fp,n_total
RMU-LAT,5,1,end_band,LR,1524,508,508,,0.5826771653543307,0.5905511811023622,0.5748031496062992,0.5813953488372093,0.5905511811023622,0.5859375,0.615490730981462,150,104,146,108,508
RMU-LAT,5,1,end_band,RF,1524,508,508,,0.5492125984251969,0.46062992125984253,0.6377952755905512,0.5598086124401914,0.46062992125984253,0.5053995680345572,0.5851106702213404,117,137,162,92,508
RMU-LAT,5,1,end_band,AdaBoost,1524,508,508,,0.547244094488189,0.5590551181102362,0.5354330708661418,0.5461538461538461,0.5590551181102362,0.5525291828793775,0.5695873891747784,142,112,136,118,508
RMU-LAT,5,1,ib_no_pca,LR,1524,508,508,,0.5688976377952756,0.5708661417322834,0.5669291338582677,0.5686274509803921,0.5708661417322834,0.5697445972495089,0.6080662161324322,145,109,144,110,508
RMU-LAT,5,1,ib_no_pca,RF,1524,508,508,,0.5905511811023622,0.547244094488189,0.6338582677165354,0.5991379310344828,0.547244094488189,0.5720164609053497,0.6105694711389423,139,115,161,93,508
RMU-LAT,5,1,ib_no_pca,AdaBoost,1524,508,508,,0.5649606299212598,0.6181102362204725,0.5118110236220472,0.5587188612099644,0.6181102362204725,0.5869158878504673,0.5800886601773204,157,97,130,124,508
RMU-LAT,5,1,vote_ensemble,LR,1524,508,508,,0.6200787401574803,0.6141732283464567,0.6259842519685039,0.6215139442231076,0.6141732283464567,0.6178217821782178,,156,98,159,95,508
RMU-LAT,5,1,vote_ensemble,RF,1524,508,508,,0.5610236220472441,0.5,0.6220472440944882,0.5695067264573991,0.5,0.5324947589098532,,127,127,158,96,508
RMU-LAT,5,1,vote_ensemble,AdaBoost,1524,508,508,,0.5807086614173228,0.5984251968503937,0.562992125984252,0.5779467680608364,0.5984251968503937,0.5880077369439072,,152,102,143,111,508
RMU-LAT,5,1,avg_ensemble,LR,1524,508,508,,0.6122047244094488,0.610236220472441,0.6141732283464567,0.6126482213438735,0.610236220472441,0.611439842209073,0.6575733151466303,155,99,156,98,508
RMU-LAT,5,1,avg_ensemble,RF,1524,508,508,,0.547244094488189,0.5196850393700787,0.5748031496062992,0.55,0.5196850393700787,0.5344129554655871,0.5857926715853432,132,122,146,108,508
RMU-LAT,5,1,avg_ensemble,AdaBoost,1524,508,508,,0.5688976377952756,0.5708661417322834,0.5669291338582677,0.5686274509803921,0.5708661417322834,0.5697445972495089,0.5983321966643933,145,109,144,110,508
RMU-LAT,5,2,per_layer,LR,1524,508,508,9,0.5610236220472441,0.5669291338582677,0.5551181102362205,0.5603112840466926,0.5669291338582677,0.5636007827788649,0.6000372000744002,144,110,141,113,508
RMU-LAT,5,2,per_layer,RF,1524,508,508,8,0.5374015748031497,0.5,0.5748031496062992,0.5404255319148936,0.5,0.5194274028629857,0.5688278876557753,127,127,146,108,508
RMU-LAT,5,2,per_layer,AdaBoost,1524,508,508,25,0.5255905511811023,0.515748031496063,0.5354330708661418,0.5261044176706827,0.515748031496063,0.5208747514910537,0.5347200694401388,131,123,136,118,508
RMU-LAT,5,2,mid_band,LR,1524,508,508,,0.5590551181102362,0.5590551181102362,0.5590551181102362,0.5590551181102362,0.5590551181102362,0.5590551181102362,0.5917601835203671,142,112,142,112,508
RMU-LAT,5,2,mid_band,RF,1524,508,508,,0.5275590551181102,0.4330708661417323,0.6220472440944882,0.5339805825242718,0.4330708661417323,0.4782608695652174,0.5438185876371753,110,144,158,96,508
RMU-LAT,5,2,mid_band,AdaBoost,1524,508,508,,0.531496062992126,0.47244094488188976,0.5905511811023622,0.5357142857142857,0.47244094488188976,0.502092050209205,0.5539711079422158,120,134,150,104,508
RMU-LAT,5,2,full_layer,LR,1524,508,508,,0.6043307086614174,0.5984251968503937,0.610236220472441,0.6055776892430279,0.5984251968503937,0.601980198019802,0.6236127472254944,152,102,155,99,508
RMU-LAT,5,2,full_layer,RF,1524,508,508,,0.562992125984252,0.4881889763779528,0.6377952755905512,0.5740740740740741,0.4881889763779528,0.5276595744680851,0.5751751503503006,124,130,162,92,508
RMU-LAT,5,2,full_layer,AdaBoost,1524,508,508,,0.515748031496063,0.5,0.531496062992126,0.516260162601626,0.5,0.508,0.5554591109182219,127,127,135,119,508
RMU-LAT,5,2,init_band,LR,1524,508,508,,0.6062992125984252,0.6338582677165354,0.5787401574803149,0.6007462686567164,0.6338582677165354,0.6168582375478927,0.619753239506479,161,93,147,107,508
RMU-LAT,5,2,init_band,RF,1524,508,508,,0.5688976377952756,0.5078740157480315,0.6299212598425197,0.57847533632287,0.5078740157480315,0.5408805031446541,0.6039587079174158,129,125,160,94,508
RMU-LAT,5,2,init_band,AdaBoost,1524,508,508,,0.5492125984251969,0.47244094488188976,0.6259842519685039,0.5581395348837209,0.47244094488188976,0.511727078891258,0.560248620497241,120,134,159,95,508
RMU-LAT,5,2,init_band_emb,LR,1524,508,508,,0.6062992125984252,0.6338582677165354,0.5787401574803149,0.6007462686567164,0.6338582677165354,0.6168582375478927,0.6197377394754789,161,93,147,107,508
RMU-LAT,5,2,init_band_emb,RF,1524,508,508,,0.59251968503937,0.547244094488189,0.6377952755905512,0.6017316017316018,0.547244094488189,0.5731958762886598,0.595743691487383,139,115,162,92,508
RMU-LAT,5,2,init_band_emb,AdaBoost,1524,508,508,,0.5492125984251969,0.47244094488188976,0.6259842519685039,0.5581395348837209,0.47244094488188976,0.511727078891258,0.560248620497241,120,134,159,95,508
RMU-LAT,5,2,end_band,LR,1524,508,508,,0.5905511811023622,0.5826771653543307,0.5984251968503937,0.592,0.5826771653543307,0.5873015873015873,0.6051367102734205,148,106,152,102,508
RMU-LAT,5,2,end_band,RF,1524,508,508,,0.531496062992126,0.4881889763779528,0.5748031496062992,0.5344827586206896,0.4881889763779528,0.5102880658436214,0.5404163308326617,124,130,146,108,508
RMU-LAT,5,2,end_band,AdaBoost,1524,508,508,,0.5059055118110236,0.48031496062992124,0.531496062992126,0.5062240663900415,0.48031496062992124,0.49292929292929294,0.49637299274598545,122,132,135,119,508
RMU-LAT,5,2,ib_no_pca,LR,1524,508,508,,0.5570866141732284,0.5826771653543307,0.531496062992126,0.5543071161048689,0.5826771653543307,0.5681381957773513,0.5801816603633208,148,106,135,119,508
RMU-LAT,5,2,ib_no_pca,RF,1524,508,508,,0.562992125984252,0.5590551181102362,0.5669291338582677,0.5634920634920635,0.5590551181102362,0.5612648221343873,0.5881254262508525,142,112,144,110,508
RMU-LAT,5,2,ib_no_pca,AdaBoost,1524,508,508,,0.5452755905511811,0.5354330708661418,0.5551181102362205,0.5461847389558233,0.5354330708661418,0.5407554671968191,0.5794686589373179,136,118,141,113,508
RMU-LAT,5,2,vote_ensemble,LR,1524,508,508,,0.5767716535433071,0.6062992125984252,0.547244094488189,0.5724907063197026,0.6062992125984252,0.5889101338432122,,154,100,139,115,508
RMU-LAT,5,2,vote_ensemble,RF,1524,508,508,,0.5708661417322834,0.5826771653543307,0.5590551181102362,0.5692307692307692,0.5826771653543307,0.5758754863813229,,148,106,142,112,508
RMU-LAT,5,2,vote_ensemble,AdaBoost,1524,508,508,,0.5216535433070866,0.5236220472440944,0.5196850393700787,0.5215686274509804,0.5236220472440944,0.5225933202357563,,133,121,132,122,508
RMU-LAT,5,2,avg_ensemble,LR,1524,508,508,,0.5885826771653543,0.6220472440944882,0.5551181102362205,0.5830258302583026,0.6220472440944882,0.6019047619047619,0.6122667245334491,158,96,141,113,508
RMU-LAT,5,2,avg_ensemble,RF,1524,508,508,,0.5492125984251969,0.6062992125984252,0.4921259842519685,0.5441696113074205,0.6062992125984252,0.5735567970204841,0.5883269266538532,154,100,125,129,508
RMU-LAT,5,2,avg_ensemble,AdaBoost,1524,508,508,,0.5295275590551181,0.5236220472440944,0.5354330708661418,0.5298804780876494,0.5236220472440944,0.5267326732673268,0.5319610639221278,133,121,136,118,508
RMU-LAT,5,3,per_layer,LR,1524,508,508,10,0.5787401574803149,0.5748031496062992,0.5826771653543307,0.5793650793650794,0.5748031496062992,0.5770750988142292,0.6061752123504247,146,108,148,106,508
RMU-LAT,5,3,per_layer,RF,1524,508,508,7,0.5610236220472441,0.5,0.6220472440944882,0.5695067264573991,0.5,0.5324947589098532,0.5971464442928887,127,127,158,96,508
RMU-LAT,5,3,per_layer,AdaBoost,1524,508,508,8,0.5590551181102362,0.562992125984252,0.5551181102362205,0.55859375,0.562992125984252,0.5607843137254902,0.5573113646227292,143,111,141,113,508
RMU-LAT,5,3,mid_band,LR,1524,508,508,,0.5748031496062992,0.5826771653543307,0.5669291338582677,0.5736434108527132,0.5826771653543307,0.578125,0.6058807117614236,148,106,144,110,508
RMU-LAT,5,3,mid_band,RF,1524,508,508,,0.5511811023622047,0.5,0.6023622047244095,0.5570175438596491,0.5,0.5269709543568465,0.5783991567983136,127,127,153,101,508
RMU-LAT,5,3,mid_band,AdaBoost,1524,508,508,,0.562992125984252,0.5354330708661418,0.5905511811023622,0.5666666666666667,0.5354330708661418,0.5506072874493927,0.5685643871287742,136,118,150,104,508
RMU-LAT,5,3,full_layer,LR,1524,508,508,,0.5846456692913385,0.594488188976378,0.5748031496062992,0.583011583011583,0.594488188976378,0.5886939571150097,0.6254727509455019,151,103,146,108,508
RMU-LAT,5,3,full_layer,RF,1524,508,508,,0.5807086614173228,0.5551181102362205,0.6062992125984252,0.5850622406639004,0.5551181102362205,0.5696969696969697,0.580739661479323,141,113,154,100,508
RMU-LAT,5,3,full_layer,AdaBoost,1524,508,508,,0.5610236220472441,0.5551181102362205,0.5669291338582677,0.5617529880478087,0.5551181102362205,0.5584158415841585,0.5768646537293074,141,113,144,110,508
RMU-LAT,5,3,init_band,LR,1524,508,508,,0.5826771653543307,0.5787401574803149,0.5866141732283464,0.5833333333333334,0.5787401574803149,0.5810276679841897,0.6121737243474488,147,107,149,105,508
RMU-LAT,5,3,init_band,RF,1524,508,508,,0.5610236220472441,0.4763779527559055,0.6456692913385826,0.5734597156398105,0.4763779527559055,0.5204301075268817,0.5715946431892864,121,133,164,90,508
RMU-LAT,5,3,init_band,AdaBoost,1524,508,508,,0.5649606299212598,0.5669291338582677,0.562992125984252,0.5647058823529412,0.5669291338582677,0.5658153241650294,0.5793446586893174,144,110,143,111,508
RMU-LAT,5,3,init_band_emb,LR,1524,508,508,,0.5826771653543307,0.5787401574803149,0.5866141732283464,0.5833333333333334,0.5787401574803149,0.5810276679841897,0.6122047244094488,147,107,149,105,508
RMU-LAT,5,3,init_band_emb,RF,1524,508,508,,0.5413385826771654,0.46062992125984253,0.6220472440944882,0.5492957746478874,0.46062992125984253,0.5010706638115632,0.5613181226362453,117,137,158,96,508
RMU-LAT,5,3,init_band_emb,AdaBoost,1524,508,508,,0.5295275590551181,0.5078740157480315,0.5511811023622047,0.5308641975308642,0.5078740157480315,0.5191146881287726,0.5497085994171989,129,125,140,114,508
RMU-LAT,5,3,end_band,LR,1524,508,508,,0.562992125984252,0.5393700787401575,0.5866141732283464,0.5661157024793388,0.5393700787401575,0.5524193548387096,0.589249178498357,137,117,149,105,508
RMU-LAT,5,3,end_band,RF,1524,508,508,,0.5196850393700787,0.4645669291338583,0.5748031496062992,0.5221238938053098,0.4645669291338583,0.49166666666666664,0.529256308512617,118,136,146,108,508
RMU-LAT,5,3,end_band,AdaBoost,1524,508,508,,0.531496062992126,0.5196850393700787,0.5433070866141733,0.532258064516129,0.5196850393700787,0.5258964143426295,0.5261950523901048,132,122,138,116,508
RMU-LAT,5,3,ib_no_pca,LR,1524,508,508,,0.59251968503937,0.5787401574803149,0.6062992125984252,0.5951417004048583,0.5787401574803149,0.5868263473053892,0.595495690991382,147,107,154,100,508
RMU-LAT,5,3,ib_no_pca,RF,1524,508,508,,0.5964566929133859,0.5433070866141733,0.6496062992125984,0.6079295154185022,0.5433070866141733,0.5738045738045738,0.6242869985739972,138,116,165,89,508
RMU-LAT,5,3,ib_no_pca,AdaBoost,1524,508,508,,0.5374015748031497,0.5708661417322834,0.5039370078740157,0.5350553505535055,0.5708661417322834,0.5523809523809524,0.5551336102672206,145,109,128,126,508
RMU-LAT,5,3,vote_ensemble,LR,1524,508,508,,0.5728346456692913,0.5984251968503937,0.547244094488189,0.5692883895131086,0.5984251968503937,0.5834932821497121,,152,102,139,115,508
RMU-LAT,5,3,vote_ensemble,RF,1524,508,508,,0.5826771653543307,0.5511811023622047,0.6141732283464567,0.5882352941176471,0.5511811023622047,0.5691056910569106,,140,114,156,98,508
RMU-LAT,5,3,vote_ensemble,AdaBoost,1524,508,508,,0.5885826771653543,0.5748031496062992,0.6023622047244095,0.5910931174089069,0.5748031496062992,0.5828343313373253,,146,108,153,101,508
RMU-LAT,5,3,avg_ensemble,LR,1524,508,508,,0.5866141732283464,0.5984251968503937,0.5748031496062992,0.5846153846153846,0.5984251968503937,0.5914396887159533,0.6164982329964659,152,102,146,108,508
RMU-LAT,5,3,avg_ensemble,RF,1524,508,508,,0.5866141732283464,0.5826771653543307,0.5905511811023622,0.5873015873015873,0.5826771653543307,0.5849802371541502,0.6088567177134354,148,106,150,104,508
RMU-LAT,5,3,avg_ensemble,AdaBoost,1524,508,508,,0.6240157480314961,0.6299212598425197,0.6181102362204725,0.622568093385214,0.6299212598425197,0.6262230919765166,0.6119412238824478,160,94,157,97,508
RMU-LAT,5,4,per_layer,LR,1524,508,508,9,0.5964566929133859,0.594488188976378,0.5984251968503937,0.5968379446640316,0.594488188976378,0.5956607495069034,0.6249302498604997,151,103,152,102,508
RMU-LAT,5,4,per_layer,RF,1524,508,508,4,0.5118110236220472,0.484251968503937,0.5393700787401575,0.5125,0.484251968503937,0.4979757085020243,0.5576136152272304,123,131,137,117,508
RMU-LAT,5,4,per_layer,AdaBoost,1524,508,508,5,0.547244094488189,0.5590551181102362,0.5354330708661418,0.5461538461538461,0.5590551181102362,0.5525291828793775,0.5619071238142477,142,112,136,118,508
RMU-LAT,5,4,mid_band,LR,1524,508,508,,0.5688976377952756,0.5708661417322834,0.5669291338582677,0.5686274509803921,0.5708661417322834,0.5697445972495089,0.6058807117614236,145,109,144,110,508
RMU-LAT,5,4,mid_band,RF,1524,508,508,,0.5649606299212598,0.5275590551181102,0.6023622047244095,0.5702127659574469,0.5275590551181102,0.5480572597137015,0.5719356438712877,134,120,153,101,508
RMU-LAT,5,4,mid_band,AdaBoost,1524,508,508,,0.5137795275590551,0.5551181102362205,0.47244094488188976,0.5127272727272727,0.5551181102362205,0.5330812854442344,0.5310465620931242,141,113,120,134,508
RMU-LAT,5,4,full_layer,LR,1524,508,508,,0.594488188976378,0.5984251968503937,0.5905511811023622,0.59375,0.5984251968503937,0.596078431372549,0.6302932605865212,152,102,150,104,508
RMU-LAT,5,4,full_layer,RF,1524,508,508,,0.5570866141732284,0.4881889763779528,0.6259842519685039,0.5662100456621004,0.4881889763779528,0.5243128964059197,0.5824679149358298,124,130,159,95,508
RMU-LAT,5,4,full_layer,AdaBoost,1524,508,508,,0.5590551181102362,0.5511811023622047,0.5669291338582677,0.56,0.5511811023622047,0.5555555555555556,0.5678048856097713,140,114,144,110,508
RMU-LAT,5,4,init_band,LR,1524,508,508,,0.6003937007874016,0.5905511811023622,0.610236220472441,0.6024096385542169,0.5905511811023622,0.5964214711729622,0.637252774505549,150,104,155,99,508
RMU-LAT,5,4,init_band,RF,1524,508,508,,0.5511811023622047,0.5275590551181102,0.5748031496062992,0.5537190082644629,0.5275590551181102,0.5403225806451613,0.5726408952817906,134,120,146,108,508
RMU-LAT,5,4,init_band,AdaBoost,1524,508,508,,0.5551181102362205,0.4921259842519685,0.6181102362204725,0.5630630630630631,0.4921259842519685,0.5252100840336135,0.5709591419182838,125,129,157,97,508
RMU-LAT,5,4,init_band_emb,LR,1524,508,508,,0.6003937007874016,0.5905511811023622,0.610236220472441,0.6024096385542169,0.5905511811023622,0.5964214711729622,0.6372372744745489,150,104,155,99,508
RMU-LAT,5,4,init_band_emb,RF,1524,508,508,,0.562992125984252,0.5433070866141733,0.5826771653543307,0.5655737704918032,0.5433070866141733,0.5542168674698795,0.5709048918097837,138,116,148,106,508
RMU-LAT,5,4,init_band_emb,AdaBoost,1524,508,508,,0.5216535433070866,0.468503937007874,0.5748031496062992,0.5242290748898678,0.468503937007874,0.49480249480249483,0.5423073346146692,119,135,146,108,508
RMU-LAT,5,4,end_band,LR,1524,508,508,,0.5649606299212598,0.562992125984252,0.5669291338582677,0.5652173913043478,0.562992125984252,0.5641025641025641,0.5884431768863537,143,111,144,110,508
RMU-LAT,5,4,end_band,RF,1524,508,508,,0.5787401574803149,0.562992125984252,0.594488188976378,0.5813008130081301,0.562992125984252,0.572,0.571238142476285,143,111,151,103,508
RMU-LAT,5,4,end_band,AdaBoost,1524,508,508,,0.5433070866141733,0.5669291338582677,0.5196850393700787,0.5413533834586466,0.5669291338582677,0.5538461538461539,0.5554358608717218,144,110,132,122,508
RMU-LAT,5,4,ib_no_pca,LR,1524,508,508,,0.5649606299212598,0.547244094488189,0.5826771653543307,0.5673469387755102,0.547244094488189,0.5571142284569138,0.5919151838303677,139,115,148,106,508
RMU-LAT,5,4,ib_no_pca,RF,1524,508,508,,0.5688976377952756,0.5826771653543307,0.5551181102362205,0.5670498084291188,0.5826771653543307,0.574757281553398,0.5865599231198463,148,106,141,113,508
RMU-LAT,5,4,ib_no_pca,AdaBoost,1524,508,508,,0.5039370078740157,0.5433070866141733,0.4645669291338583,0.5036496350364964,0.5433070866141733,0.5227272727272727,0.5218007936015872,138,116,118,136,508
RMU-LAT,5,4,vote_ensemble,LR,1524,508,508,,0.5984251968503937,0.6062992125984252,0.5905511811023622,0.5968992248062015,0.6062992125984252,0.6015625,,154,100,150,104,508
RMU-LAT,5,4,vote_ensemble,RF,1524,508,508,,0.5511811023622047,0.5118110236220472,0.5905511811023622,0.5555555555555556,0.5118110236220472,0.5327868852459017,,130,124,150,104,508
RMU-LAT,5,4,vote_ensemble,AdaBoost,1524,508,508,,0.5570866141732284,0.5748031496062992,0.5393700787401575,0.5551330798479087,0.5748031496062992,0.5647969052224371,,146,108,137,117,508
RMU-LAT,5,4,avg_ensemble,LR,1524,508,508,,0.594488188976378,0.6220472440944882,0.5669291338582677,0.5895522388059702,0.6220472440944882,0.6053639846743295,0.6333622667245333,158,96,144,110,508
RMU-LAT,5,4,avg_ensemble,RF,1524,508,508,,0.5354330708661418,0.5511811023622047,0.5196850393700787,0.5343511450381679,0.5511811023622047,0.5426356589147286,0.5671306342612685,140,114,132,122,508
RMU-LAT,5,4,avg_ensemble,AdaBoost,1524,508,508,,0.5413385826771654,0.5787401574803149,0.5039370078740157,0.5384615384615384,0.5787401574803149,0.5578747628083491,0.561488622977246,147,107,128,126,508
RMU-LAT,6,0,per_layer,LR,1524,508,508,14,0.6161417322834646,0.6181102362204725,0.6141732283464567,0.615686274509804,0.6181102362204725,0.6168958742632613,0.6269762539525079,157,97,156,98,508
RMU-LAT,6,0,per_layer,RF,1524,508,508,1,0.5866141732283464,0.5669291338582677,0.6062992125984252,0.5901639344262295,0.5669291338582677,0.5783132530120482,0.6195827391654783,144,110,154,100,508
RMU-LAT,6,0,per_layer,AdaBoost,1524,508,508,4,0.5413385826771654,0.5275590551181102,0.5551181102362205,0.5425101214574899,0.5275590551181102,0.5349301397205589,0.554265608531217,134,120,141,113,508
RMU-LAT,6,0,mid_band,LR,1524,508,508,,0.610236220472441,0.6377952755905512,0.5826771653543307,0.6044776119402985,0.6377952755905512,0.6206896551724138,0.647978795957592,162,92,148,106,508
RMU-LAT,6,0,mid_band,RF,1524,508,508,,0.5610236220472441,0.531496062992126,0.5905511811023622,0.5648535564853556,0.531496062992126,0.5476673427991886,0.5745628991257982,135,119,150,104,508
RMU-LAT,6,0,mid_band,AdaBoost,1524,508,508,,0.5531496062992126,0.5,0.6062992125984252,0.5594713656387665,0.5,0.5280665280665281,0.5503751007502015,127,127,154,100,508
