method,contrast,feature_mode,direction,question_set,layer_selection_mode,selected_layer_or_mean,n_positive,n_negative,auc_mean,auc_ci95_low,auc_ci95_high,balanced_accuracy_mean,balanced_accuracy_ci95_low,balanced_accuracy_ci95_high,average_precision_mean,average_precision_ci95_low,average_precision_ci95_high,log_loss_mean,brier_score_mean
ELM,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,17.0,186,418,0.5495382517878273,0.5359829191747698,0.5605581494057725,,,,,,,,
ELM,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,18.0,186,418,0.5534483202140248,0.5410512167515563,0.562235684519216,,,,,,,,
ELM,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,19.0,186,418,0.5539467253176931,0.5445709214384936,0.5613723182589906,,,,,,,,
ELM,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,20.0,186,418,0.5533126254051552,0.5433927560837578,0.5616912975253382,,,,,,,,
ELM,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,21.0,186,418,0.5574741472449452,0.5468340021608273,0.566161187426043,,,,,,,,
ELM,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,22.0,186,418,0.5567976025106754,0.5459831764161136,0.5654200108041364,,,,,,,,
ELM,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,23.0,186,418,0.5569210783557134,0.5463426711941143,0.5655733909553944,,,,,,,,
ELM,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,24.0,186,418,0.5572027576272058,0.5473642408807944,0.5662582960333384,,,,,,,,
ELM,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,25.0,186,418,0.5596684159078047,0.5495006302412924,0.567986636312188,,,,,,,,
ELM,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,26.0,186,418,0.5604240623553017,0.550264315480784,0.5688660801564027,,,,,,,,
ELM,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,27.0,186,418,0.5605134537222822,0.5501237973967176,0.5687027319030714,,,,,,,,
ELM,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,28.0,186,418,0.5608536553994957,0.5510752688172043,0.5686191284663271,,,,,,,,
ELM,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,29.0,186,418,0.5613719967073107,0.5520933014354067,0.5690721947831455,,,,,,,,
ELM,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,30.0,186,418,0.5624491948345938,0.5526872073879714,0.5702256006585378,,,,,,,,
ELM,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,31.0,186,418,0.5624935689664043,0.5527322246231414,0.5705915264701342,,,,,,,,
ELM,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,32.0,186,418,0.560913464011936,0.5501003241240933,0.5684934017595308,,,,,,,,
ELM,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,per_fold_selected,12.9,186,418,0.6674551113855018,0.627438326387817,0.6967147064876268,0.5762045325924783,0.5461359134640119,0.5996118871224982,0.4871958489409019,0.4331809716635704,0.5280702783665796,0.582710828126479,0.1973116616169227
ELM,suppressed_vs_retained,correct_minus_mean_wrong,logistic_regression,Qstar,per_fold_selected,12.9,186,418,0.6639141842876988,0.6197091886608017,0.7057487009312136,0.6181786026650203,0.5762508360343674,0.653960230488244,0.4617370643807936,0.4125945820619918,0.5105688508566602,2.6368402831392097,0.2993074447257944
ELM,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,0.0,186,418,0.5499176827699748,0.5499176827699748,0.5499176827699748,,,,,,,,
ELM,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,1.0,186,418,0.5573153007151308,0.5366787570098266,0.5732350028296548,,,,,,,,
ELM,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,2.0,186,418,0.5696956834902507,0.5488044708545557,0.5849529891444153,,,,,,,,
ELM,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,3.0,186,418,0.5787402891392704,0.5549917682769975,0.5916370839121263,,,,,,,,
ELM,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,4.0,186,418,0.5758836240160519,0.5579243195966456,0.5904891444152904,,,,,,,,
ELM,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,5.0,186,418,0.5839487832484437,0.5643199825075886,0.6006125559499923,,,,,,,,
ELM,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,6.0,186,418,0.590276277203272,0.5663894891186911,0.6067725214796522,,,,,,,,
ELM,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,7.0,186,418,0.6011530843237124,0.5832468359314709,0.6178052811647888,,,,,,,,
ELM,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,8.0,186,418,0.6456313988784277,0.63010816998508,0.6612279415547667,,,,,,,,
ELM,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,9.0,186,418,0.6506881205947421,0.6335680660595772,0.6627665663425425,,,,,,,,
ELM,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,10.0,186,418,0.6657444564490406,0.648940808766785,0.6788312882646499,,,,,,,,
ELM,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,11.0,186,418,0.6715761177136389,0.6607305011061377,0.6825921567114266,,,,,,,,
ELM,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,12.0,186,418,0.6597172917631322,0.6508958429798838,0.6706786669753563,,,,,,,,
ELM,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,13.0,186,418,0.6859063898749808,0.6773534367443536,0.6954728739002933,,,,,,,,
ELM,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,14.0,186,418,0.6666846735607346,0.6598690641559911,0.6734575165920667,,,,,,,,
ELM,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,15.0,186,418,0.6540695580593713,0.6472880331326851,0.6598057184750733,,,,,,,,
ELM,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,16.0,186,418,0.6176737665277563,0.6103391727118382,0.6228803313268508,,,,,,,,
ELM,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,17.0,186,418,0.5966423573596749,0.5882530740340588,0.6026798116993363,,,,,,,,
ELM,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,18.0,186,418,0.5868144518186962,0.5787190667284046,0.5912820908576426,,,,,,,,
ELM,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,19.0,186,418,0.5808194423007667,0.5734288984925657,0.5853182718526522,,,,,,,,
ELM,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,20.0,186,418,0.5807911457529454,0.5724349822503473,0.5858427226423831,,,,,,,,
ELM,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,21.0,186,418,0.5800631527499098,0.5713937979112003,0.5847031434892216,,,,,,,,
ELM,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,22.0,186,418,0.5801859854915882,0.5718372176776252,0.5848388382980912,,,,,,,,
ELM,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,23.0,186,418,0.5794091166332253,0.570799248855276,0.5842992745794104,,,,,,,,
ELM,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,24.0,186,418,0.5791608787364306,0.5705265730308174,0.5840883366774708,,,,,,,,
ELM,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,25.0,186,418,0.5796232700519628,0.5710751401965324,0.584936911560426,,,,,,,,
ELM,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,26.0,186,418,0.5793184390595256,0.5708214359211813,0.5844925271389618,,,,,,,,
ELM,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,27.0,186,418,0.5792695632041982,0.5714725780727479,0.584488990070484,,,,,,,,
ELM,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,28.0,186,418,0.5797255234861345,0.5716085944332973,0.5850102253434172,,,,,,,,
ELM,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,29.0,186,418,0.5795300200648248,0.5718346452641868,0.5844362555949992,,,,,,,,
ELM,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,30.0,186,418,0.578213587487781,0.5697876472706693,0.58386421515666,,,,,,,,
ELM,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,31.0,186,418,0.5782624633431085,0.5691918120080259,0.5840719375418018,,,,,,,,
ELM,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,32.0,186,418,0.5775048875855326,0.5678030303030304,0.5831410454288213,,,,,,,,
ELM,suppressed_vs_rest,correct_only,mean_difference,Qstar,per_fold_selected,0.1,186,515,0.4982876605073599,0.4978494623655913,0.5024505428541601,0.5001119636705293,0.5,0.5011756185405575,0.2647516258553879,0.2645001325733919,0.2671408120343485,0.5787953424827172,0.1950402455227447
ELM,suppressed_vs_rest,correct_only,logistic_regression,Qstar,per_fold_selected,0.1,186,515,0.5000159202421965,0.4978494623655913,0.5205972700699446,0.501086230295438,0.5,0.5114054181020983,0.2665044551610043,0.2645001325733919,0.2855455197433204,0.5979134023399251,0.196201433494512
ELM,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,0.0,186,515,0.5726693809374674,0.5726693809374673,0.5726693809374673,,,,,,,,
ELM,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,1.0,186,515,0.5077920450986533,0.4695370080384173,0.5399986950621151,,,,,,,,
ELM,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,2.0,186,515,0.5250949994780248,0.49243840693183,0.5486347739847584,,,,,,,,
ELM,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,3.0,186,515,0.5413038939346487,0.5135883181960539,0.5588900198350558,,,,,,,,
ELM,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,4.0,186,515,0.573947176114417,0.551266833698716,0.5909408602150538,,,,,,,,
ELM,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,5.0,186,515,0.592199603298883,0.572228311932352,0.6094328739951979,,,,,,,,
ELM,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,6.0,186,515,0.5869062532623447,0.5692804572502349,0.6038594842885479,,,,,,,,
ELM,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,7.0,186,515,0.5839544837665727,0.5703854786512162,0.598339858022758,,,,,,,,
ELM,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,8.0,186,515,0.5799013466958972,0.5589325608101054,0.6029379371541914,,,,,,,,
ELM,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,9.0,186,515,0.5788673139158577,0.5558463827121829,0.6043825033928385,,,,,,,,
ELM,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,10.0,186,515,0.584580331976198,0.5645143021192192,0.6041781501200543,,,,,,,,
ELM,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,11.0,186,515,0.586748094790688,0.5711412986741832,0.6049417997703309,,,,,,,,
ELM,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,12.0,186,515,0.5844456623864703,0.56906488151164,0.6044767199081323,,,,,,,,
ELM,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,13.0,186,515,0.5746852489821485,0.5569508821380103,0.5918130806973588,,,,,,,,
ELM,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,14.0,186,515,0.5688234680029232,0.5504656018373525,0.5890834116296064,,,,,,,,
ELM,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,15.0,186,515,0.5755736506942271,0.5545568430942688,0.5977147927758638,,,,,,,,
ELM,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,16.0,186,515,0.5549217037269027,0.5340126839962418,0.577533145422278,,,,,,,,
ELM,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,17.0,186,515,0.5394237394300031,0.5173575007829627,0.5666254306295021,,,,,,,,
ELM,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,18.0,186,515,0.5176855621672408,0.4887154191460486,0.5528066604029648,,,,,,,,
ELM,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,19.0,186,515,0.5068597974736402,0.4784575634199812,0.542859640881094,,,,,,,,
ELM,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,20.0,186,515,0.5006044472283119,0.4722703309322476,0.5365228625117444,,,,,,,,
ELM,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,21.0,186,515,0.498133938824512,0.4704909176323207,0.529307077983088,,,,,,,,
ELM,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,22.0,186,515,0.4953638166823259,0.4676289278630337,0.5268723248773358,,,,,,,,
ELM,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,23.0,186,515,0.4908502975258377,0.4639871072136966,0.5229757803528552,,,,,,,,
ELM,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,24.0,186,515,0.4925441069005115,0.467137749243136,0.5245850297525838,,,,,,,,
ELM,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,25.0,186,515,0.4911854055746946,0.4657947071719386,0.5219764589205553,,,,,,,,
ELM,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,26.0,186,515,0.4917235619584508,0.4651652051362355,0.5221280927027874,,,,,,,,
ELM,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,27.0,186,515,0.4875555903538992,0.4599892995093433,0.5180864390854996,,,,,,,,
ELM,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,28.0,186,515,0.4871959494728051,0.4596022549326652,0.5171507986219855,,,,,,,,
ELM,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,29.0,186,515,0.4848063472178724,0.4587302954379372,0.5143626683369871,,,,,,,,
ELM,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,30.0,186,515,0.4872079549013467,0.4598976928698194,0.5159847061279883,,,,,,,,
ELM,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,31.0,186,515,0.4888276438041549,0.4612710094999478,0.51740891533563,,,,,,,,
ELM,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,32.0,186,515,0.4931673452343668,0.4673089570936423,0.5201174444096461,,,,,,,,
ELM,suppressed_vs_rest,mean_all_choices,mean_difference,Qstar,per_fold_selected,0.0,186,515,0.4978494623655914,0.4978494623655913,0.4978494623655914,0.5,0.5,0.5,0.264500132573392,0.2645001325733919,0.264500132573392,0.5785701021949559,0.1949349195926576
ELM,suppressed_vs_rest,mean_all_choices,logistic_regression,Qstar,per_fold_selected,0.0,186,515,0.4978494623655914,0.4978494623655913,0.4978494623655914,0.5,0.5,0.5,0.264500132573392,0.2645001325733919,0.264500132573392,0.5785701021949559,0.1949349195926576
ELM,suppressed_vs_rest,mean_all_choices,mean_difference,Qstar,each_layer,0.0,186,515,0.5726693809374674,0.5726693809374673,0.5726693809374673,,,,,,,,
ELM,suppressed_vs_rest,mean_all_choices,mean_difference,Qstar,each_layer,1.0,186,515,0.5340395657166719,0.5035729199290113,0.5574086543480531,,,,,,,,
ELM,suppressed_vs_rest,mean_all_choices,mean_difference,Qstar,each_layer,2.0,186,515,0.5400375822110867,0.511264484810523,0.5569326130076209,,,,,,,,
ELM,suppressed_vs_rest,mean_all_choices,mean_difference,Qstar,each_layer,3.0,186,515,0.5466369140828896,0.5200263597452761,0.5621218290009395,,,,,,,,
ELM,suppressed_vs_rest,mean_all_choices,mean_difference,Qstar,each_layer,4.0,186,515,0.5728045725023488,0.54897640672304,0.5879395030796534,,,,,,,,
ELM,suppressed_vs_rest,mean_all_choices,mean_difference,Qstar,each_layer,5.0,186,515,0.5700234888819293,0.5484090197306608,0.5875281866583151,,,,,,,,
ELM,suppressed_vs_rest,mean_all_choices,mean_difference,Qstar,each_layer,6.0,186,515,0.5659291157740892,0.5478377179246268,0.5813495667606222,,,,,,,,
ELM,suppressed_vs_rest,mean_all_choices,mean_difference,Qstar,each_layer,7.0,186,515,0.568040505271949,0.5522966906775237,0.5809745276124857,,,,,,,,
ELM,suppressed_vs_rest,mean_all_choices,mean_difference,Qstar,each_layer,8.0,186,515,0.557530535546508,0.534609562584821,0.5785389915440025,,,,,,,,
ELM,suppressed_vs_rest,mean_all_choices,mean_difference,Qstar,each_layer,9.0,186,515,0.5524976511118072,0.5273997807704354,0.5775840379997912,,,,,,,,
ELM,suppressed_vs_rest,mean_all_choices,mean_difference,Qstar,each_layer,10.0,186,515,0.5559014510909281,0.5366932873995197,0.5735418624073494,,,,,,,,
ELM,suppressed_vs_rest,mean_all_choices,mean_difference,Qstar,each_layer,11.0,186,515,0.5508393360476043,0.5355561645265685,0.5660481261091972,,,,,,,,
ELM,suppressed_vs_rest,mean_all_choices,mean_difference,Qstar,each_layer,12.0,186,515,0.545151894769809,0.5304603820858127,0.5597249190938511,,,,,,,,
ELM,suppressed_vs_rest,mean_all_choices,mean_difference,Qstar,each_layer,13.0,186,515,0.5479282806138428,0.5309849671155653,0.5590421755924417,,,,,,,,
ELM,suppressed_vs_rest,mean_all_choices,mean_difference,Qstar,each_layer,14.0,186,515,0.54716776281449,0.5299819918571875,0.5653959181542958,,,,,,,,
ELM,suppressed_vs_rest,mean_all_choices,mean_difference,Qstar,each_layer,15.0,186,515,0.5423541079444618,0.5187830149284894,0.5637164630963566,,,,,,,,
ELM,suppressed_vs_rest,mean_all_choices,mean_difference,Qstar,each_layer,16.0,186,515,0.5301148345338762,0.4943579705606013,0.5577920450986533,,,,,,,,
ELM,suppressed_vs_rest,mean_all_choices,mean_difference,Qstar,each_layer,17.0,186,515,0.5229084455579914,0.4855331976197933,0.5495539722309218,,,,,,,,
ELM,suppressed_vs_rest,mean_all_choices,mean_difference,Qstar,each_layer,18.0,186,515,0.5208633469046873,0.4830485958868358,0.5399230086647876,,,,,,,,
ELM,suppressed_vs_rest,mean_all_choices,mean_difference,Qstar,each_layer,19.0,186,515,0.5192139054181022,0.4828074433656958,0.5356495980791315,,,,,,,,
ELM,suppressed_vs_rest,mean_all_choices,mean_difference,Qstar,each_layer,20.0,186,515,0.5183364651842572,0.4814709259839231,0.5355271949055225,,,,,,,,
ELM,suppressed_vs_rest,mean_all_choices,mean_difference,Qstar,each_layer,21.0,186,515,0.5189764067230399,0.4839589205553815,0.5347917319135609,,,,,,,,
ELM,suppressed_vs_rest,mean_all_choices,mean_difference,Qstar,each_layer,22.0,186,515,0.518496189581376,0.4841176010021923,0.5341194279152313,,,,,,,,
ELM,suppressed_vs_rest,mean_all_choices,mean_difference,Qstar,each_layer,23.0,186,515,0.5184105856561227,0.4827361937571772,0.534368410063681,,,,,,,,
ELM,suppressed_vs_rest,mean_all_choices,mean_difference,Qstar,each_layer,24.0,186,515,0.5181699551101367,0.4828854786512162,0.5343180394613216,,,,,,,,
ELM,suppressed_vs_rest,mean_all_choices,mean_difference,Qstar,each_layer,25.0,186,515,0.5208231548178307,0.4870283954483766,0.5358476876500678,,,,,,,,
ELM,suppressed_vs_rest,mean_all_choices,mean_difference,Qstar,each_layer,26.0,186,515,0.5217240839336047,0.4877046142603612,0.5361324250965653,,,,,,,,
ELM,suppressed_vs_rest,mean_all_choices,mean_difference,Qstar,each_layer,27.0,186,515,0.5227497651111808,0.4890267773253993,0.5367259108466437,,,,,,,,
ELM,suppressed_vs_rest,mean_all_choices,mean_difference,Qstar,each_layer,28.0,186,515,0.5234335525628979,0.4901153565090302,0.5368869401816473,,,,,,,,
